,district,odate,rainfall,temp_min,temp_max,avg_temp,max_temp_pred,avg_temp_pred,temp_range,heatwave_pred
4877,Khammam,2021-11-13,22.795238095238094,24.123809523809523,30.685714285714283,27.404761904761905,31.501236769390786,27.451257633108753,4.049979136282033,True
4878,Khammam,2021-11-14,1.3666666666666667,23.633333333333333,31.104761904761908,27.36904761904762,31.767939171993923,27.366044652160006,4.401894519833917,True
4879,Khammam,2021-11-15,0.5809523809523809,23.76666666666667,34.38095238095238,29.073809523809523,33.922683942427646,28.726540192095936,5.196143750331711,True
4880,Khammam,2021-11-16,0.7047619047619048,23.97142857142857,33.523809523809526,28.74761904761905,33.07687357318595,28.31572030968053,4.76115326350542,True
4881,Khammam,2021-11-17,0.37142857142857144,23.785714285714285,33.11904761904762,28.452380952380953,32.831960063267864,28.223792599709217,4.608167463558647,True
4882,Khammam,2021-11-18,0.02857142857142857,24.771428571428572,34.08571428571428,29.428571428571427,33.89259828353526,29.08740472475225,4.805193558783007,True
4883,Khammam,2021-11-19,4.409523809523809,23.90952380952381,31.85238095238095,27.88095238095238,31.963354681326447,27.808096500589663,4.155258180736784,True
4884,Khammam,2021-11-20,1.6952380952380952,23.70952380952381,28.376190476190477,26.04285714285714,29.82461619933508,26.590980832036493,3.233635367298586,True
4885,Khammam,2021-11-21,0.37142857142857144,23.628571428571426,32.7952380952381,28.211904761904766,33.22243750366576,28.44793927774011,4.774498225925647,True
4886,Khammam,2021-11-22,2.3190476190476192,23.476190476190474,33.47142857142857,28.473809523809525,33.234268576555976,28.315580069298203,4.918688507257773,True
4887,Khammam,2021-11-23,1.1571428571428573,24.238095238095237,35.13333333333333,29.685714285714283,34.209283834841195,29.274339674297742,4.934944160543452,True
4888,Khammam,2021-11-24,0.27142857142857146,24.19047619047619,34.62380952380953,29.407142857142855,34.058078984757984,28.977648655931766,5.080430328826218,True
4889,Khammam,2021-11-25,0.5238095238095238,22.871428571428574,35.304761904761904,29.08809523809524,34.51366664501274,28.855744977801344,5.657921667211397,True
4890,Khammam,2021-11-26,0.0,21.30952380952381,34.333333333333336,27.821428571428573,34.143759483429115,27.950843399595477,6.192916083833637,True
4891,Khammam,2021-11-27,0.0,20.128571428571426,33.5,26.814285714285717,33.428283767099536,27.306967567274786,6.121316199824751,True
4892,Khammam,2021-11-28,0.0,22.442857142857143,32.31904761904762,27.38095238095238,32.973359166598655,27.79567401424085,5.177685152357807,True
4893,Khammam,2021-11-29,0.07142857142857142,22.423809523809524,30.200000000000003,26.31190476190476,31.153035551488614,26.795976406154164,4.35705914533445,True
4894,Khammam,2021-11-30,0.0,20.938095238095237,29.5,25.219047619047622,31.02057991309556,25.98965945837424,5.030920454721318,True
4895,Khammam,2021-12-01,0.0,19.5,31.961904761904766,25.73095238095238,32.42596112105309,26.39594260284978,6.030018518203313,True
4896,Khammam,2021-12-02,0.0,19.18095238095238,32.54761904761905,25.864285714285714,32.70124016787632,26.307315168756727,6.393924999119594,True
4897,Khammam,2021-12-03,0.0,18.90952380952381,33.12380952380953,26.01666666666667,32.76207304274776,26.332667516999233,6.429405525748525,True
4898,Khammam,2021-12-04,0.0,18.82857142857143,32.88095238095238,25.854761904761908,32.87679540284321,26.134582655255105,6.742212747588102,True
4899,Khammam,2021-12-05,0.0,19.67142857142857,33.9,26.785714285714285,33.426507673363275,26.849558338152182,6.5769493352110935,True
4900,Khammam,2021-12-06,0.0,20.33809523809524,33.49047619047619,26.914285714285718,33.37813327061356,26.8260179976172,6.55211527299636,True
4901,Khammam,2021-12-07,0.0,20.46666666666667,33.63809523809524,27.052380952380954,33.30336699605168,26.95075676042186,6.352610235629818,True
4902,Khammam,2021-12-08,0.0,21.219047619047622,34.19047619047619,27.704761904761902,34.078157587337586,27.481760825076442,6.5963967622611435,True
4903,Khammam,2021-12-09,0.0,21.80952380952381,32.83809523809524,27.323809523809523,32.74254328410575,27.151144677561433,5.591398606544317,True
4904,Khammam,2021-12-10,0.16666666666666666,22.452380952380953,31.90952380952381,27.18095238095238,32.54122159889006,27.138952815135095,5.402268783754966,True
4905,Khammam,2021-12-11,0.0,21.138095238095236,33.27619047619047,27.20714285714286,33.33944318201879,27.20015609352166,6.139287088497131,True
4906,Khammam,2021-12-12,0.014285714285714285,21.39047619047619,33.2047619047619,27.297619047619047,33.354059599446764,27.28139411557164,6.072665483875124,True
4907,Khammam,2021-12-13,0.0,20.34285714285714,32.8,26.571428571428573,32.776366099924054,26.711487397187447,6.064878702736607,True
